OrderID,Date,Store,Product,Category,Units,UnitPrice,Revenue,Channel
SO-201343,2024-09-20,Indiranagar,T-Shirt,Apparel,1,799,799,Online
SO-201344,2025-05-20,Koramangala,Cap,Accessories,1,499,499,Online
SO-201345,2025-01-20,Whitefield,Jacket,Apparel,1,3499,3499,Offline
SO-201346,2024-08-20,Whitefield,Cap,Accessories,1,499,499,Online
SO-201347,2024-07-15,JP Nagar,T-Shirt,Apparel,1,799,799,Offline
SO-201348,2025-01-29,Whitefield,Jacket,Apparel,4,3499,13996,Offline
SO-201349,2024-04-19,JP Nagar,T-Shirt,Apparel,3,799,2397,Online
SO-201350,2024-01-17,Koramangala,T-Shirt,Apparel,1,799,799,Online
SO-201351,2025-09-01,Whitefield,Running Shoes,Footwear,2,2999,5998,Offline
SO-201352,2024-11-22,HSR Layout,Sneakers,Footwear,3,3999,11997,Offline
SO-201353,2025-01-07,Whitefield,Cap,Accessories,3,499,1497,Online
SO-201354,2024-09-14,HSR Layout,Jacket,Apparel,3,3499,10497,Online
SO-201355,2024-02-14,HSR Layout,Jeans,Apparel,2,1999,3998,Online
SO-201356,2025-01-12,Indiranagar,Jeans,Apparel,3,1999,5997,Online
SO-201357,2024-12-21,Whitefield,Sneakers,Footwear,4,3999,15996,Online
SO-201358,2024-06-10,Whitefield,Cap,Accessories,4,499,1996,Offline
SO-201359,2024-02-09,Koramangala,Jeans,Apparel,4,1999,7996,Offline
SO-201360,2024-12-22,Indiranagar,Jeans,Apparel,2,1999,3998,Online
SO-201361,2024-05-27,HSR Layout,Running Shoes,Footwear,4,2999,11996,Online
SO-201362,2024-10-12,JP Nagar,Running Shoes,Footwear,6,2999,17994,Offline
SO-201363,2024-12-12,HSR Layout,Sneakers,Footwear,3,3999,11997,Online
SO-201364,2024-12-09,HSR Layout,T-Shirt,Apparel,5,799,3995,Online
SO-201365,2024-03-24,JP Nagar,Backpack,Accessories,4,1499,5996,Offline
SO-201366,2024-05-08,HSR Layout,Backpack,Accessories,1,1499,1499,Offline
SO-201367,2025-09-28,Whitefield,T-Shirt,Apparel,3,799,2397,Offline
SO-201368,2024-02-03,Koramangala,Running Shoes,Footwear,4,2999,11996,Online
SO-201369,2025-04-06,JP Nagar,Running Shoes,Footwear,4,2999,11996,Offline
SO-201370,2025-02-22,Indiranagar,Sneakers,Footwear,4,3999,15996,Offline
SO-201371,2025-02-11,Koramangala,T-Shirt,Apparel,4,799,3196,Online
SO-201372,2025-06-06,JP Nagar,Running Shoes,Footwear,2,2999,5998,Online
SO-201373,2024-01-12,HSR Layout,Sneakers,Footwear,4,3999,15996,Offline
SO-201374,2025-09-06,Indiranagar,Jeans,Apparel,2,1999,3998,Offline
SO-201375,2025-09-25,JP Nagar,Jeans,Apparel,1,1999,1999,Online
SO-201376,2025-08-10,HSR Layout,Jeans,Apparel,1,1999,1999,Online
SO-201377,2024-10-01,Whitefield,Running Shoes,Footwear,2,2999,5998,Online
SO-201378,2024-09-05,Indiranagar,Running Shoes,Footwear,1,2999,2999,Offline
SO-201379,2025-05-27,Koramangala,T-Shirt,Apparel,1,799,799,Offline
SO-201380,2024-12-24,HSR Layout,Running Shoes,Footwear,4,2999,11996,Online
SO-201381,2024-09-09,HSR Layout,Cap,Accessories,3,499,1497,Online
SO-201382,2024-03-03,Whitefield,Jeans,Apparel,3,1999,5997,Offline
SO-201383,2024-08-09,Koramangala,Jeans,Apparel,3,1999,5997,Online
SO-201384,2025-02-01,HSR Layout,Watch,Accessories,3,5999,17997,Online
SO-201385,2024-05-23,Koramangala,Jeans,Apparel,3,1999,5997,Offline
SO-201386,2025-03-18,HSR Layout,Jacket,Apparel,1,3499,3499,Online
SO-201387,2024-05-04,Whitefield,Watch,Accessories,4,5999,23996,Online
SO-201388,2024-03-02,Indiranagar,Sneakers,Footwear,1,3999,3999,Online
SO-201389,2024-05-21,Whitefield,Backpack,Accessories,3,1499,4497,Online
SO-201390,2024-02-06,HSR Layout,Cap,Accessories,3,499,1497,Online
SO-201391,2024-02-10,JP Nagar,Jacket,Apparel,3,3499,10497,Online
SO-201392,2025-06-20,HSR Layout,Jeans,Apparel,1,1999,1999,Online
SO-201393,2025-08-01,Koramangala,Backpack,Accessories,2,1499,2998,Offline
SO-201394,2024-08-18,Indiranagar,T-Shirt,Apparel,2,799,1598,Online
SO-201395,2024-09-22,Indiranagar,Running Shoes,Footwear,2,2999,5998,Offline
SO-201396,2024-11-20,Koramangala,Sneakers,Footwear,3,3999,11997,Online
SO-201397,2024-02-21,HSR Layout,Cap,Accessories,3,499,1497,Online
SO-201398,2024-06-26,JP Nagar,Running Shoes,Footwear,2,2999,5998,Online
SO-201399,2024-07-24,Whitefield,Sneakers,Footwear,3,3999,11997,Offline
SO-201400,2025-05-17,Whitefield,Running Shoes,Footwear,2,2999,5998,Online
SO-201401,2025-07-17,HSR Layout,Backpack,Accessories,1,1499,1499,Offline
SO-201402,2025-03-23,Indiranagar,Running Shoes,Footwear,4,2999,11996,Online
SO-201403,2024-11-15,Koramangala,Jeans,Apparel,1,1999,1999,Online
SO-201404,2025-03-09,Indiranagar,Sneakers,Footwear,3,3999,11997,Online
SO-201405,2025-08-20,HSR Layout,Running Shoes,Footwear,3,2999,8997,Offline
SO-201406,2024-01-10,HSR Layout,Cap,Accessories,1,499,499,Online
SO-201407,2025-01-15,Koramangala,Running Shoes,Footwear,4,2999,11996,Offline
SO-201408,2025-07-14,Whitefield,Running Shoes,Footwear,3,2999,8997,Online
SO-201409,2025-04-24,Whitefield,Backpack,Accessories,3,1499,4497,Offline
SO-201410,2024-08-20,Koramangala,Running Shoes,Footwear,4,2999,11996,Online
SO-201411,2025-05-30,Indiranagar,Running Shoes,Footwear,3,2999,8997,Offline
SO-201412,2024-07-31,Whitefield,Running Shoes,Footwear,1,2999,2999,Online
SO-201413,2024-08-19,HSR Layout,Jeans,Apparel,4,1999,7996,Online
SO-201414,2024-02-15,Koramangala,Sneakers,Footwear,4,3999,15996,Online
SO-201415,2024-12-31,HSR Layout,T-Shirt,Apparel,5,799,3995,Online
SO-201416,2024-11-13,Indiranagar,Cap,Accessories,3,499,1497,Online
SO-201417,2024-07-10,HSR Layout,Jeans,Apparel,1,1999,1999,Offline
SO-201418,2025-04-02,Whitefield,Cap,Accessories,2,499,998,Offline
SO-201419,2025-06-06,Indiranagar,Watch,Accessories,1,5999,5999,Online
SO-201420,2024-01-17,Koramangala,Jeans,Apparel,1,1999,1999,Online
SO-201421,2025-08-17,JP Nagar,Backpack,Accessories,3,1499,4497,Offline
SO-201422,2024-04-16,JP Nagar,Running Shoes,Footwear,1,2999,2999,Offline
SO-201423,2025-02-27,JP Nagar,T-Shirt,Apparel,2,799,1598,Online
SO-201424,2025-04-27,JP Nagar,T-Shirt,Apparel,4,799,3196,Online
SO-201425,2025-04-03,JP Nagar,Cap,Accessories,3,499,1497,Online
SO-201426,2025-07-08,HSR Layout,Jeans,Apparel,1,1999,1999,Online
SO-201427,2024-12-22,Whitefield,Backpack,Accessories,4,1499,5996,Offline
SO-201428,2024-01-12,Whitefield,Watch,Accessories,2,5999,11998,Offline
SO-201429,2024-08-06,Whitefield,Watch,Accessories,4,5999,23996,Online
SO-201430,2024-08-08,Indiranagar,T-Shirt,Apparel,2,799,1598,Offline
SO-201431,2024-10-05,Whitefield,T-Shirt,Apparel,4,799,3196,Online
SO-201432,2025-03-23,Indiranagar,Running Shoes,Footwear,1,2999,2999,Offline
SO-201433,2025-02-04,Whitefield,T-Shirt,Apparel,4,799,3196,Offline
SO-201434,2024-10-30,HSR Layout,Running Shoes,Footwear,6,2999,17994,Online
SO-201435,2025-04-02,HSR Layout,Jeans,Apparel,1,1999,1999,Online
SO-201436,2024-02-08,JP Nagar,Jeans,Apparel,2,1999,3998,Online
SO-201437,2024-04-08,HSR Layout,Jeans,Apparel,1,1999,1999,Online
SO-201438,2024-02-23,JP Nagar,T-Shirt,Apparel,2,799,1598,Offline
SO-201439,2024-01-31,Indiranagar,Sneakers,Footwear,2,3999,7998,Online
SO-201440,2024-12-29,JP Nagar,Jeans,Apparel,2,1999,3998,Online
SO-201441,2024-11-23,Whitefield,Backpack,Accessories,2,1499,2998,Offline
SO-201442,2024-09-22,HSR Layout,Jacket,Apparel,1,3499,3499,Online
SO-201443,2025-04-30,Indiranagar,Jacket,Apparel,4,3499,13996,Offline
SO-201444,2024-07-02,HSR Layout,Running Shoes,Footwear,1,2999,2999,Offline
SO-201445,2025-01-07,Indiranagar,Watch,Accessories,3,5999,17997,Online
SO-201446,2024-05-21,Koramangala,Cap,Accessories,4,499,1996,Offline
SO-201447,2025-07-25,JP Nagar,T-Shirt,Apparel,1,799,799,Offline
SO-201448,2025-01-14,Koramangala,Watch,Accessories,3,5999,17997,Online
SO-201449,2024-04-28,Indiranagar,Running Shoes,Footwear,1,2999,2999,Online
SO-201450,2025-03-07,HSR Layout,Jeans,Apparel,4,1999,7996,Offline
SO-201451,2024-09-19,Whitefield,T-Shirt,Apparel,3,799,2397,Online
SO-201452,2024-01-22,Indiranagar,Running Shoes,Footwear,4,2999,11996,Online
SO-201453,2024-11-11,Indiranagar,T-Shirt,Apparel,3,799,2397,Offline
SO-201454,2024-10-20,HSR Layout,Cap,Accessories,4,499,1996,Offline
SO-201455,2025-07-08,Whitefield,Jacket,Apparel,2,3499,6998,Offline
SO-201456,2024-05-05,Indiranagar,Sneakers,Footwear,3,3999,11997,Offline
SO-201457,2025-05-17,JP Nagar,T-Shirt,Apparel,1,799,799,Online
SO-201458,2024-05-18,Whitefield,Running Shoes,Footwear,4,2999,11996,Online
SO-201459,2025-05-21,JP Nagar,Jacket,Apparel,2,3499,6998,Offline
SO-201460,2024-06-28,JP Nagar,Jacket,Apparel,3,3499,10497,Online
SO-201461,2025-07-16,JP Nagar,Running Shoes,Footwear,4,2999,11996,Offline
SO-201462,2024-07-13,HSR Layout,Jacket,Apparel,1,3499,3499,Offline
SO-201463,2024-02-14,JP Nagar,Jeans,Apparel,2,1999,3998,Online
SO-201464,2024-02-05,JP Nagar,Jacket,Apparel,1,3499,3499,Online
SO-201465,2024-05-23,JP Nagar,Running Shoes,Footwear,4,2999,11996,Online
SO-201466,2024-06-26,Indiranagar,Jeans,Apparel,1,1999,1999,Offline
SO-201467,2024-05-24,Whitefield,T-Shirt,Apparel,1,799,799,Online
SO-201468,2024-04-18,Whitefield,Jacket,Apparel,4,3499,13996,Offline
SO-201469,2025-02-19,Koramangala,Jacket,Apparel,3,3499,10497,Offline
SO-201470,2025-01-16,Whitefield,Jeans,Apparel,1,1999,1999,Offline
SO-201471,2025-02-08,Koramangala,Backpack,Accessories,4,1499,5996,Offline
SO-201472,2024-11-11,HSR Layout,Watch,Accessories,2,5999,11998,Offline
SO-201473,2025-07-01,Indiranagar,Cap,Accessories,4,499,1996,Online
SO-201474,2024-12-30,Koramangala,T-Shirt,Apparel,2,799,1598,Online
SO-201475,2024-09-29,Whitefield,Running Shoes,Footwear,4,2999,11996,Online
SO-201476,2024-08-06,HSR Layout,Jacket,Apparel,4,3499,13996,Offline
SO-201477,2024-02-11,Indiranagar,Jeans,Apparel,4,1999,7996,Online
SO-201478,2024-03-11,HSR Layout,Running Shoes,Footwear,3,2999,8997,Offline
SO-201479,2025-04-18,Whitefield,Running Shoes,Footwear,3,2999,8997,Online
SO-201480,2025-01-25,Indiranagar,Cap,Accessories,1,499,499,Offline
SO-201481,2025-03-25,Koramangala,Running Shoes,Footwear,4,2999,11996,Online
SO-201482,2025-04-20,JP Nagar,Backpack,Accessories,3,1499,4497,Offline
SO-201483,2025-08-27,Indiranagar,Running Shoes,Footwear,2,2999,5998,Online
SO-201484,2024-10-26,HSR Layout,Running Shoes,Footwear,3,2999,8997,Online
SO-201485,2025-03-17,Whitefield,Backpack,Accessories,1,1499,1499,Online
SO-201486,2024-08-14,Whitefield,Running Shoes,Footwear,2,2999,5998,Online
SO-201487,2025-09-03,JP Nagar,T-Shirt,Apparel,1,799,799,Offline
SO-201488,2025-05-08,Whitefield,Sneakers,Footwear,4,3999,15996,Online
SO-201489,2024-11-27,JP Nagar,Jeans,Apparel,3,1999,5997,Online
SO-201490,2024-02-22,Whitefield,Jacket,Apparel,2,3499,6998,Online
SO-201491,2025-04-12,HSR Layout,Sneakers,Footwear,3,3999,11997,Offline
SO-201492,2025-05-04,Koramangala,Backpack,Accessories,4,1499,5996,Online
SO-201493,2024-09-27,Whitefield,Running Shoes,Footwear,1,2999,2999,Online
SO-201494,2025-06-23,Whitefield,Backpack,Accessories,2,1499,2998,Offline
SO-201495,2024-05-07,Whitefield,Jeans,Apparel,2,1999,3998,Offline
SO-201496,2024-12-30,Indiranagar,Jeans,Apparel,6,1999,11994,Online
SO-201497,2024-12-24,HSR Layout,T-Shirt,Apparel,3,799,2397,Online
SO-201498,2025-03-30,JP Nagar,Sneakers,Footwear,4,3999,15996,Offline
SO-201499,2024-08-17,HSR Layout,T-Shirt,Apparel,2,799,1598,Offline
SO-201500,2024-11-24,Indiranagar,Backpack,Accessories,5,1499,7495,Online
